persona,symbol,company,open_date,close_date,holding_days,buy_fills,sell_fills,total_qty_bought,total_qty_sold,avg_entry_price_krw,avg_exit_price_krw,realized_pnl_krw,unrealized_pnl_krw,last_close_krw,status,exit_reasons
smic_follower_v2,099430.KQ,바이오플러스,2022-11-01,2023-03-01,120,2,3,119,119,6705.72,7401.24,82766.82,,,closed,"('rebalance_sell',)"
smic_follower_v2,114810.KQ,아이원스,2022-11-01,2023-03-01,120,2,3,133,133,6718.73,7531.06,108040.44,,,closed,"('rebalance_sell',)"
smic_follower_v2,119610.KQ,인터로조,2022-11-01,2023-03-01,120,1,2,30,30,25066.28,29510.88,133337.96,,,closed,"('rebalance_sell',)"
smic_follower_v2,122640.KQ,예스티,2022-11-01,2023-03-01,120,2,3,115,115,8015.21,8336.4,36937.57,,,closed,"('rebalance_sell',)"
smic_follower_v2,170790.KQ,파이오링크,2022-11-01,2023-01-16,76,2,2,77,77,10823.91,13215.61,184160.3,,,closed,"('rebalance_sell', 'stop_loss_report_age')"
smic_follower_v2,189300.KQ,인텔리안테크,2022-11-01,2023-03-01,120,2,2,13,13,63633.65,79596.89,207522.21,,,closed,"('rebalance_sell',)"
smic_follower_v2,215000.KQ,골프존,2022-11-01,2023-03-01,120,1,1,6,6,116675.8,143148.56,158836.6,,,closed,"('rebalance_sell',)"
smic_follower_v2,237690.KQ,에스티팜,2022-11-01,2023-03-01,120,1,2,10,10,76149.47,78108.24,19587.71,,,closed,"('rebalance_sell',)"
smic_follower_v2,293490.KQ,카카오게임즈,2022-11-01,2023-03-01,120,1,2,19,19,39625.74,48100.33,161017.21,,,closed,"('rebalance_sell',)"
smic_follower_v2,294570.KQ,쿠콘,2022-11-01,2023-03-01,120,2,2,29,29,27333.27,31684.28,126179.25,,,closed,"('rebalance_sell',)"
smic_follower_v2,310200.KQ,애니플러스,2022-11-01,2023-03-01,120,2,3,270,270,2905.44,4454.9,418352.39,,,closed,"('rebalance_sell',)"
smic_follower_v2,344820.KQ,케이씨씨글라스,2022-11-01,2023-03-01,120,2,2,21,21,38910.99,40628.83,36074.5,,,closed,"('rebalance_sell',)"
smic_follower_v2,348370.KQ,엔켐,2022-11-01,2023-01-03,63,2,1,12,12,72580.49,55962.61,-199414.51,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,368600.KQ,아이씨에이치,2022-11-01,2023-03-01,120,2,2,117,117,6964.92,8177.1,141825.13,,,closed,"('rebalance_sell',)"
smic_follower_v2,403870.KQ,HPSP,2022-11-01,2023-03-01,120,2,2,62,62,14491.67,15237.59,46246.95,,,closed,"('rebalance_sell',)"
smic_follower_v2,007660.KS,이수페타시스,2022-12-01,2023-01-30,60,2,1,128,128,6282.83,7611.31,170045.73,,,closed,"('target_hit',)"
smic_follower_v2,010950.KS,S-OIL,2022-12-01,2023-03-01,90,2,1,8,8,87056.56,80502.36,-52433.54,,,closed,"('rebalance_sell',)"
smic_follower_v2,054210.KQ,이랜텍,2022-12-01,2023-03-01,90,2,2,62,62,12533.95,14081.24,95931.81,,,closed,"('rebalance_sell',)"
smic_follower_v2,316140.KS,우리금융지주,2022-12-01,2023-03-01,90,2,2,62,62,12750.22,12199.08,-34170.41,,,closed,"('rebalance_sell',)"
smic_follower_v2,322000.KS,현대에너지솔루션,2022-12-01,2023-01-05,35,2,1,14,14,60796.64,46835.02,-195462.7,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,ANET,Arista Networks,2022-12-01,2023-01-02,32,1,1,14,14,44751.69,38139.5,-92570.54,,,closed,"('rebalance_sell',)"
smic_follower_v2,MP,MP Materials,2022-12-01,2023-01-02,32,1,1,15,15,42171.21,30524.18,-174705.55,,,closed,"('rebalance_sell',)"
smic_follower_v2,NE,Noble Corporation PLC,2022-12-01,2023-01-02,32,1,1,13,13,47793.19,47408.02,-5007.22,,,closed,"('rebalance_sell',)"
smic_follower_v2,TS,Tenaris S.A.,2022-12-01,2022-12-02,1,1,1,6,6,43439.04,44110.98,4031.66,,,closed,"('target_hit',)"
smic_follower_v2,005490.KS,포스코홀딩스,2023-01-02,2023-03-01,58,1,1,2,2,272176.82,317221.21,90088.78,,,closed,"('rebalance_sell',)"
smic_follower_v2,028050.KS,삼성엔지니어링,2023-01-02,2023-03-01,58,1,2,30,30,23014.95,26192.36,95322.35,,,closed,"('rebalance_sell',)"
smic_follower_v2,047810.KS,한국항공우주,2023-01-02,2023-03-01,58,2,1,15,15,49231.98,44989.55,-63636.52,,,closed,"('rebalance_sell',)"
smic_follower_v2,068270.KS,셀트리온,2023-01-02,2023-03-01,58,1,1,4,4,146615.39,132641.39,-55895.99,,,closed,"('rebalance_sell',)"
smic_follower_v2,100840.KQ,SNT에너지,2023-01-02,2023-03-01,58,1,2,116,116,6020.58,6499.56,55562.0,,,closed,"('rebalance_sell',)"
smic_follower_v2,002340.SZ,"GEM Co., Ltd.",2023-02-01,2023-05-01,89,2,2,2658,2658,1717.83,1614.18,-275522.89,,,closed,"('rebalance_sell',)"
smic_follower_v2,002714.SZ,Muyuan foods co ltd,2023-02-01,2023-05-01,89,2,2,418,418,10858.89,10668.56,-79558.25,,,closed,"('rebalance_sell',)"
smic_follower_v2,4751.T,Cyber Agent,2023-02-01,2023-05-30,118,3,2,1062,1062,11394.04,9785.38,-1708393.07,,,closed,"('rebalance_sell', 'stop_loss_average_down')"
smic_follower_v2,ANET,Arista Networks,2023-02-01,2024-03-05,398,7,5,643,643,68112.99,72317.84,2703716.73,,,closed,"('rebalance_sell', 'stop_loss_time')"
smic_follower_v2,MP,MP Materials,2023-02-01,2023-03-15,42,2,1,95,95,46346.66,36087.41,-974628.72,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,NE,Noble Corporation PLC,2023-02-01,2023-07-12,161,3,3,227,227,52915.28,53601.26,155717.44,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,TSM,TSMC,2023-02-01,2024-05-24,478,8,6,648,648,161917.46,182750.53,13499832.59,,,closed,"('rebalance_sell', 'stop_loss_report_age')"
smic_follower_v2,000210.KS,DL,2023-04-03,2023-05-01,28,1,1,15,15,53034.45,49328.9,-55583.37,,,closed,"('rebalance_sell',)"
smic_follower_v2,000640.KS,동아쏘시오홀딩스,2023-04-03,2023-05-01,28,1,1,10,10,79984.09,77761.77,-22223.23,,,closed,"('rebalance_sell',)"
smic_follower_v2,005490.KS,포스코홀딩스,2023-04-03,2023-04-04,1,1,1,2,2,392254.83,366101.21,-52307.24,,,closed,"('target_hit',)"
smic_follower_v2,006260.KS,LS,2023-04-03,2023-05-01,28,1,1,10,10,78450.97,89380.57,109296.01,,,closed,"('rebalance_sell',)"
smic_follower_v2,009970.KS,영원무역홀딩스,2023-04-03,2023-05-01,28,1,1,13,13,64541.93,64541.55,-4.96,,,closed,"('rebalance_sell',)"
smic_follower_v2,010950.KS,S-OIL,2023-04-03,2023-05-01,28,1,1,10,10,82253.44,74417.3,-78361.33,,,closed,"('rebalance_sell',)"
smic_follower_v2,028050.KS,삼성엔지니어링,2023-04-03,2023-05-01,28,1,1,26,26,31120.22,29028.73,-54378.58,,,closed,"('rebalance_sell',)"
smic_follower_v2,032640.KS,LG유플러스,2023-04-03,2023-05-01,28,1,1,77,77,10847.05,10993.01,11239.3,,,closed,"('rebalance_sell',)"
smic_follower_v2,035900.KQ,JYP Ent.,2023-04-03,2023-05-01,28,1,1,10,10,76949.99,89979.1,130291.07,,,closed,"('rebalance_sell',)"
smic_follower_v2,041830.KQ,인바디,2023-04-03,2023-05-01,28,1,1,28,28,29269.01,27632.16,-45831.88,,,closed,"('rebalance_sell',)"
smic_follower_v2,043650.KQ,국순당,2023-04-03,2023-05-01,28,1,1,123,123,6784.41,6484.08,-36940.12,,,closed,"('rebalance_sell',)"
smic_follower_v2,047810.KS,한국항공우주,2023-04-03,2023-05-01,28,1,1,17,17,47981.17,54665.79,113638.58,,,closed,"('rebalance_sell',)"
smic_follower_v2,054210.KQ,이랜텍,2023-04-03,2023-05-01,28,1,1,61,61,13618.85,12918.29,-42734.31,,,closed,"('rebalance_sell',)"
smic_follower_v2,054780.KQ,키이스트,2023-04-03,2023-05-01,28,1,1,96,96,8725.67,7950.48,-74417.99,,,closed,"('rebalance_sell',)"
smic_follower_v2,067160.KQ,아프리카TV,2023-04-03,2023-05-01,28,1,1,9,9,87556.88,77310.2,-92220.13,,,closed,"('rebalance_sell',)"
smic_follower_v2,068270.KS,셀트리온,2023-04-03,2023-05-01,28,1,1,6,6,137451.94,146709.42,55544.88,,,closed,"('rebalance_sell',)"
smic_follower_v2,089600.KQ,나스미디어,2023-04-03,2023-05-01,28,1,1,34,34,24265.76,20798.94,-117872.1,,,closed,"('rebalance_sell',)"
smic_follower_v2,089860.KQ,롯데렌탈,2023-04-03,2023-05-01,28,1,1,32,32,25866.8,25936.33,2224.67,,,closed,"('rebalance_sell',)"
smic_follower_v2,099430.KQ,바이오플러스,2023-04-03,2023-05-01,28,1,1,127,127,6574.27,6354.4,-27923.65,,,closed,"('rebalance_sell',)"
smic_follower_v2,100840.KQ,SNT에너지,2023-04-03,2023-05-01,28,1,1,124,124,6737.71,7548.14,100492.69,,,closed,"('rebalance_sell',)"
smic_follower_v2,114810.KQ,아이원스,2023-04-03,2023-05-01,28,1,1,108,108,7735.03,7840.75,11418.36,,,closed,"('rebalance_sell',)"
smic_follower_v2,119610.KQ,인터로조,2023-04-03,2023-05-01,28,1,1,27,27,30269.66,35512.81,141565.05,,,closed,"('rebalance_sell',)"
smic_follower_v2,122640.KQ,예스티,2023-04-03,2023-05-01,28,1,1,78,78,10646.92,10055.31,-46145.03,,,closed,"('rebalance_sell',)"
smic_follower_v2,189300.KQ,인텔리안테크,2023-04-03,2023-05-01,28,1,1,9,9,92560.13,68332.24,-218051.01,,,closed,"('rebalance_sell',)"
smic_follower_v2,215000.KQ,골프존,2023-04-03,2023-05-01,28,1,1,6,6,126682.3,111226.93,-92732.19,,,closed,"('rebalance_sell',)"
smic_follower_v2,237690.KQ,에스티팜,2023-04-03,2023-05-01,28,1,1,11,11,73447.72,78806.53,58946.93,,,closed,"('rebalance_sell',)"
smic_follower_v2,293490.KQ,카카오게임즈,2023-04-03,2023-05-01,28,1,1,20,20,41276.82,40251.18,-20512.68,,,closed,"('rebalance_sell',)"
smic_follower_v2,294570.KQ,쿠콘,2023-04-03,2023-05-01,28,1,1,29,29,28918.79,28280.57,-18508.29,,,closed,"('rebalance_sell',)"
smic_follower_v2,310200.KQ,애니플러스,2023-04-03,2023-05-01,28,1,1,210,210,3992.59,3990.2,-501.88,,,closed,"('rebalance_sell',)"
smic_follower_v2,316140.KS,우리금융지주,2023-04-03,2023-05-01,28,1,1,74,74,11277.33,11701.27,31372.05,,,closed,"('rebalance_sell',)"
smic_follower_v2,344820.KQ,케이씨씨글라스,2023-04-03,2023-05-01,28,1,1,20,20,40126.07,45837.47,114227.99,,,closed,"('rebalance_sell',)"
smic_follower_v2,368600.KQ,아이씨에이치,2023-04-03,2023-05-01,28,1,1,125,125,6684.34,6623.74,-7575.5,,,closed,"('rebalance_sell',)"
smic_follower_v2,403870.KQ,HPSP,2023-04-03,2023-05-01,28,1,1,32,32,25666.67,21447.35,-135018.51,,,closed,"('rebalance_sell',)"
smic_follower_v2,000210.KS,DL,2023-06-01,2023-07-26,55,2,1,18,18,45329.45,36061.47,-166823.65,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,000640.KS,동아쏘시오홀딩스,2023-06-01,2023-10-02,123,3,1,12,12,83033.8,94686.95,139837.71,,,closed,"('rebalance_sell',)"
smic_follower_v2,001060.KS,JW중외제약,2023-06-01,2023-07-18,47,2,1,32,32,23224.34,36038.97,410068.2,,,closed,"('target_hit',)"
smic_follower_v2,002340.SZ,"GEM Co., Ltd.",2023-06-01,2023-10-02,123,4,1,760,760,1453.89,1312.43,-107513.18,,,closed,"('rebalance_sell',)"
smic_follower_v2,002714.SZ,Muyuan foods co ltd,2023-06-01,2023-10-02,123,4,1,117,117,8855.63,8165.48,-80747.62,,,closed,"('rebalance_sell',)"
smic_follower_v2,006260.KS,LS,2023-06-01,2023-10-02,123,2,1,10,10,85435.5,101351.18,159156.76,,,closed,"('rebalance_sell',)"
smic_follower_v2,009970.KS,영원무역홀딩스,2023-06-01,2023-10-02,123,3,1,13,13,69768.4,80302.85,136947.87,,,closed,"('rebalance_sell',)"
smic_follower_v2,010950.KS,S-OIL,2023-06-01,2023-10-02,123,4,1,14,14,71710.87,79006.04,102132.3,,,closed,"('rebalance_sell',)"
smic_follower_v2,023160.KS,태광,2023-06-01,2023-10-02,123,4,1,52,52,18422.74,17945.94,-24793.37,,,closed,"('rebalance_sell',)"
smic_follower_v2,028050.KS,삼성엔지니어링,2023-06-01,2023-07-27,56,2,1,25,25,28318.4,33717.22,134970.65,,,closed,"('target_hit',)"
smic_follower_v2,032640.KS,LG유플러스,2023-06-01,2023-06-06,5,1,1,62,62,11087.2,11142.64,3437.38,,,closed,"('stop_loss_report_age',)"
smic_follower_v2,035900.KQ,JYP Ent.,2023-06-01,2023-06-02,1,1,1,5,5,127382.75,128384.81,5010.28,,,closed,"('target_hit',)"
smic_follower_v2,041830.KQ,인바디,2023-06-01,2023-10-02,123,3,1,39,39,27176.63,24839.02,-91166.81,,,closed,"('rebalance_sell',)"
smic_follower_v2,043650.KQ,국순당,2023-06-01,2023-10-02,123,4,1,180,180,6207.03,5546.38,-118916.82,,,closed,"('rebalance_sell',)"
smic_follower_v2,044490.KQ,태웅,2023-06-01,2023-08-01,61,1,2,48,48,14309.3,17189.47,138248.15,,,closed,"('rebalance_sell',)"
smic_follower_v2,047810.KS,한국항공우주,2023-06-01,2023-10-02,123,4,1,20,20,51103.2,48680.49,-48454.24,,,closed,"('rebalance_sell',)"
smic_follower_v2,054210.KQ,이랜텍,2023-06-01,2023-10-02,123,4,1,87,87,12196.54,10075.26,-184551.3,,,closed,"('rebalance_sell',)"
smic_follower_v2,054780.KQ,키이스트,2023-06-01,2023-10-02,123,4,1,134,134,7735.25,6962.91,-103494.0,,,closed,"('rebalance_sell',)"
smic_follower_v2,067160.KQ,아프리카TV,2023-06-01,2023-10-02,123,4,1,12,12,76799.89,83894.04,85129.72,,,closed,"('rebalance_sell',)"
smic_follower_v2,068270.KS,셀트리온,2023-06-01,2023-10-02,123,4,1,7,7,150293.87,127160.35,-161934.65,,,closed,"('rebalance_sell',)"
smic_follower_v2,089600.KQ,나스미디어,2023-06-01,2023-10-02,123,4,1,55,55,20125.07,18534.5,-87481.75,,,closed,"('rebalance_sell',)"
smic_follower_v2,089860.KQ,롯데렌탈,2023-06-01,2023-10-02,123,4,1,37,37,27736.94,26834.12,-33404.23,,,closed,"('rebalance_sell',)"
smic_follower_v2,099430.KQ,바이오플러스,2023-06-01,2023-10-02,123,4,1,130,130,6802.03,7052.69,32584.64,,,closed,"('rebalance_sell',)"
smic_follower_v2,100840.KQ,SNT에너지,2023-06-01,2023-10-02,123,3,2,144,144,7168.43,7135.95,-4676.66,,,closed,"('rebalance_sell',)"
smic_follower_v2,114810.KQ,아이원스,2023-06-01,2023-10-02,123,3,1,116,116,8840.92,8628.82,-24603.6,,,closed,"('rebalance_sell',)"
smic_follower_v2,119610.KQ,인터로조,2023-06-01,2023-10-02,123,4,1,29,29,34796.74,36310.86,43909.24,,,closed,"('rebalance_sell',)"
smic_follower_v2,122640.KQ,예스티,2023-06-01,2023-09-01,92,1,3,65,65,10626.9,23682.47,848612.06,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,159010.KQ,아스플로,2023-06-01,2023-09-21,112,3,1,79,79,13905.62,11042.89,-226155.42,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,182360.KQ,큐브엔터,2023-06-01,2023-10-02,123,3,2,56,56,20940.03,19943.89,-55783.74,,,closed,"('rebalance_sell',)"
smic_follower_v2,189300.KQ,인텔리안테크,2023-06-01,2023-10-02,123,3,1,12,12,70654.23,81898.94,134936.41,,,closed,"('rebalance_sell',)"
smic_follower_v2,204620.KQ,글로벌텍스프리,2023-06-01,2023-08-17,77,3,1,294,294,3278.26,4948.69,491106.57,,,closed,"('target_hit',)"
smic_follower_v2,210980.KS,SK디앤디,2023-06-01,2023-10-02,123,3,1,45,45,21050.34,28280.57,325360.26,,,closed,"('rebalance_sell',)"
smic_follower_v2,214450.KQ,파마리서치,2023-06-01,2023-06-02,1,1,1,5,5,120078.01,122199.99,10609.93,,,closed,"('target_hit',)"
smic_follower_v2,215000.KQ,골프존,2023-06-01,2023-10-02,123,3,1,11,11,105250.19,93769.79,-126284.43,,,closed,"('rebalance_sell',)"
smic_follower_v2,228670.KQ,레이,2023-06-01,2023-08-14,74,3,1,24,24,37117.86,28180.82,-214489.17,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,237690.KQ,에스티팜,2023-06-01,2023-10-02,123,4,1,13,13,83646.65,76212.89,-96638.81,,,closed,"('rebalance_sell',)"
smic_follower_v2,293490.KQ,카카오게임즈,2023-06-01,2023-07-07,36,2,1,23,23,37720.16,29328.0,-193019.65,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,294570.KQ,쿠콘,2023-06-01,2023-07-26,55,2,1,30,30,27778.05,21247.84,-195906.31,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,310200.KQ,애니플러스,2023-06-01,2023-10-02,123,3,1,258,258,3830.05,3261.99,-146558.1,,,closed,"('rebalance_sell',)"
smic_follower_v2,316140.KS,우리금융지주,2023-06-01,2023-10-02,123,4,1,87,87,11830.56,12229.97,34749.16,,,closed,"('rebalance_sell',)"
smic_follower_v2,328130.KQ,루닛,2023-06-01,2023-09-07,98,2,2,16,16,48384.56,111139.65,1004081.44,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,344820.KQ,케이씨씨글라스,2023-06-01,2023-06-02,1,1,1,16,16,43228.08,43144.08,-1344.06,,,closed,"('stop_loss_report_age',)"
smic_follower_v2,363250.KQ,진시스템,2023-06-01,2023-10-02,123,2,1,38,38,23012.32,23592.08,22030.96,,,closed,"('rebalance_sell',)"
smic_follower_v2,368600.KQ,아이씨에이치,2023-06-01,2023-09-25,116,4,1,210,210,5648.19,4488.98,-243434.9,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,403870.KQ,HPSP,2023-06-01,2023-10-02,123,3,2,31,31,29867.79,30327.16,14240.4,,,closed,"('rebalance_sell',)"
smic_follower_v2,420770.KQ,기가비스,2023-06-01,2023-06-23,22,1,1,9,9,74648.5,91774.69,154135.75,,,closed,"('target_hit',)"
smic_follower_v2,950170.KQ,JTC,2023-06-01,2023-10-02,123,3,2,255,255,3805.04,3790.97,-3588.63,,,closed,"('rebalance_sell',)"
smic_follower_v2,BAC,Bank of America Corp.,2023-06-01,2023-12-14,196,5,3,396,396,36221.09,36141.78,-31408.04,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,001530.KS,DI동일,2023-07-03,2023-10-02,91,3,1,50,50,19147.66,24363.61,260797.5,,,closed,"('rebalance_sell',)"
smic_follower_v2,280360.KQ,롯데웰푸드,2023-07-03,2023-10-02,91,2,1,9,9,99953.82,108932.57,80808.68,,,closed,"('rebalance_sell',)"
smic_follower_v2,408920.KQ,메쎄이상,2023-07-03,2023-09-25,84,3,1,325,325,3203.9,2543.75,-214546.09,,,closed,"('stop_loss_average_down',)"
smic_follower_v2,453340.KQ,현대그린푸드,2023-07-03,2023-10-02,91,3,1,83,83,12522.95,11212.47,-108770.0,,,closed,"('rebalance_sell',)"
smic_follower_v2,044490.KQ,태웅,2023-09-01,2023-10-02,31,1,1,45,45,22864.85,18594.35,-192172.68,,,closed,"('rebalance_sell',)"
smic_follower_v2,000640.KS,동아쏘시오홀딩스,2023-11-01,2024-03-01,121,2,1,12,12,94800.33,102397.31,91163.74,,,closed,"('rebalance_sell',)"
smic_follower_v2,000660.KS,SK하이닉스,2023-11-01,2024-03-01,121,2,2,10,10,121619.01,153463.24,318442.32,,,closed,"('rebalance_sell',)"
smic_follower_v2,001530.KS,DI동일,2023-11-01,2024-03-01,121,3,2,57,57,25151.79,26029.59,50034.85,,,closed,"('rebalance_sell',)"
smic_follower_v2,002340.SZ,"GEM Co., Ltd.",2023-11-01,2024-01-31,91,2,2,976,976,1265.26,976.69,-281649.19,,,closed,"('rebalance_sell', 'stop_loss_average_down')"
smic_follower_v2,002714.SZ,Muyuan foods co ltd,2023-11-01,2023-11-30,29,1,1,133,133,8184.36,8421.93,31596.62,,,closed,"('stop_loss_report_age',)"
smic_follower_v2,006260.KS,LS,2023-11-01,2024-03-01,121,2,2,15,15,78504.33,87166.0,129925.05,,,closed,"('rebalance_sell',)"
smic_follower_v2,009970.KS,영원무역홀딩스,2023-11-01,2024-02-01,92,2,1,14,14,78715.42,85988.89,101828.59,,,closed,"('target_hit',)"
smic_follower_v2,010950.KS,S-OIL,2023-11-01,2024-03-01,121,3,2,20,20,66843.43,75828.84,179708.25,,,closed,"('rebalance_sell',)"
smic_follower_v2,023160.KS,태광,2023-11-01,2024-03-01,121,3,2,107,107,14508.49,13146.6,-145721.99,,,closed,"('rebalance_sell',)"
smic_follower_v2,041830.KQ,인바디,2023-11-01,2024-03-01,121,2,2,59,59,22109.28,26884.0,281708.49,,,closed,"('rebalance_sell',)"
smic_follower_v2,043650.KQ,국순당,2023-11-01,2024-03-01,121,3,2,250,250,5015.98,5942.61,231658.01,,,closed,"('rebalance_sell',)"
smic_follower_v2,044490.KQ,태웅,2023-11-01,2024-03-01,121,3,2,93,93,15437.45,16121.07,63576.57,,,closed,"('rebalance_sell',)"
smic_follower_v2,047810.KS,한국항공우주,2023-11-01,2024-03-01,121,2,2,27,27,46441.28,50923.13,121009.9,,,closed,"('rebalance_sell',)"
smic_follower_v2,054210.KQ,이랜텍,2023-11-01,2024-03-01,121,3,2,161,161,8764.7,8992.21,36628.99,,,closed,"('rebalance_sell',)"
smic_follower_v2,054780.KQ,키이스트,2023-11-01,2023-11-03,2,1,1,174,174,6264.07,6553.91,50432.24,,,closed,"('stop_loss_report_age',)"
smic_follower_v2,067160.KQ,아프리카TV,2023-11-01,2024-01-09,69,1,3,17,17,63341.15,101521.35,649063.4,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,068270.KS,셀트리온,2023-11-01,2024-03-01,121,2,2,8,8,140258.24,170072.39,238513.18,,,closed,"('rebalance_sell',)"
smic_follower_v2,089600.KQ,나스미디어,2023-11-01,2024-03-01,121,2,2,60,60,19904.6,23542.2,218256.32,,,closed,"('rebalance_sell',)"
smic_follower_v2,089860.KQ,롯데렌탈,2023-11-01,2024-03-01,121,3,2,52,52,25944.74,26967.45,53180.82,,,closed,"('rebalance_sell',)"
smic_follower_v2,089890.KQ,코세스,2023-11-01,2024-01-25,85,2,2,131,131,9006.61,17832.02,1156128.54,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,099430.KQ,바이오플러스,2023-11-01,2024-03-01,121,3,2,193,193,6657.43,6860.36,39164.68,,,closed,"('rebalance_sell',)"
smic_follower_v2,100840.KQ,SNT에너지,2023-11-01,2024-03-01,121,3,2,186,186,6868.71,7498.08,117062.78,,,closed,"('rebalance_sell',)"
smic_follower_v2,114810.KQ,아이원스,2023-11-01,2024-03-01,121,2,3,160,160,8637.61,11511.43,459810.41,,,closed,"('rebalance_sell',)"
smic_follower_v2,119610.KQ,인터로조,2023-11-01,2024-03-01,121,2,2,45,45,29939.45,28536.61,-63127.89,,,closed,"('rebalance_sell',)"
smic_follower_v2,182360.KQ,큐브엔터,2023-11-01,2024-03-01,121,2,3,82,82,15060.52,16213.97,94583.62,,,closed,"('rebalance_sell',)"
smic_follower_v2,189300.KQ,인텔리안테크,2023-11-01,2023-12-13,42,1,2,15,15,69845.38,72548.56,40547.73,,,closed,"('rebalance_sell', 'stop_loss_report_age')"
smic_follower_v2,200710.KQ,에이디테크놀로지,2023-11-01,2024-03-01,121,2,3,63,63,23300.85,34234.21,688801.43,,,closed,"('rebalance_sell',)"
smic_follower_v2,210980.KS,SK디앤디,2023-11-01,2024-03-01,121,3,2,55,55,27281.36,31837.99,250614.5,,,closed,"('rebalance_sell',)"
smic_follower_v2,215000.KQ,골프존,2023-11-01,2024-03-01,121,2,1,15,15,86296.06,78208.0,-121320.99,,,closed,"('rebalance_sell',)"
smic_follower_v2,237690.KQ,에스티팜,2023-11-01,2023-12-13,42,1,1,16,16,68244.34,61249.63,-111915.28,,,closed,"('stop_loss_report_age',)"
smic_follower_v2,267260.KS,HD현대일렉트릭,2023-11-01,2024-03-01,121,2,2,14,14,78851.23,121380.58,595410.92,,,closed,"('rebalance_sell',)"
smic_follower_v2,280360.KQ,롯데웰푸드,2023-11-01,2024-03-01,121,2,1,10,10,118396.92,130878.69,124817.71,,,closed,"('rebalance_sell',)"
smic_follower_v2,310200.KQ,애니플러스,2023-11-01,2024-03-01,121,3,2,434,434,3460.7,3471.06,4495.89,,,closed,"('rebalance_sell',)"
smic_follower_v2,316140.KS,우리금융지주,2023-11-01,2024-02-02,93,3,2,101,101,12199.51,14460.64,228373.89,,,closed,"('rebalance_sell', 'target_hit')"
smic_follower_v2,352820.KS,하이브,2023-11-01,2024-03-01,121,2,1,6,6,220143.02,198612.4,-129183.7,,,closed,"('rebalance_sell',)"
smic_follower_v2,363250.KQ,진시스템,2023-11-01,2023-12-04,33,2,1,102,102,12684.42,9177.47,-357708.69,,,closed,"('stop_loss_average_down',)"
