source_file,school,report_type,era,report_date,filename_date,market,company,ticker,exchange,rating,rating_class,display_name,target_price,target_price_raw,report_current_price,report_current_price_raw,stated_upside_pct,first_trade_date,start_close,latest_trade_date,latest_close,return_latest_pct,direction_latest,return_30d_pct,return_90d_pct,return_180d_pct,return_365d_pct,return_ytd_pct,benchmark_return_pct,alpha_latest_pct,max_high_until_latest,max_high_return_pct,target_hit_until_latest,first_target_hit_date,days_to_target,age_days,maturity,data_issue,parse_issue,qa_flags,source_md_url,source_pdf_url
"data\markdown\smic\2013-09-18_Equity Research, 고려아연.md",smic,company,archive,2008-05-10,2013-09-18,KR,고려아연,010130,KRX,Buy,buy,고려아연,133191.0,133191,,,,2014-03-18,340000.0,2026-06-10,1186000.0,248.823529,up,,,,,-9.878419,298.452745,-49.629215,2407000.0,607.941176,True,2014-03-18,2138,6605,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 대원미디어.md",smic,company,archive,2008-05-16,2013-09-18,KR,대원미디어,048910,KRX,Buy,buy,대원미디어,5584.0,"5,584",,,,2014-03-18,5850.0,2026-06-10,5000.0,-14.529915,down,,,,,-36.708861,298.452745,-312.982659,55700.0,852.136752,True,2014-03-18,2132,6599,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, STX엔진.md",smic,company,archive,2008-09-29,2013-09-18,KR,STX엔짂,077970,KRX,Buy,buy,STX엔짂,49000.0,"49,000원",,,192.0,2014-03-18,12200.0,2026-06-10,32800.0,168.852459,up,,,,,-3.529412,298.452745,-129.600286,67700.0,454.918033,True,2025-09-05,6185,6463,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 희림.md",smic,company,archive,2008-10-10,2013-09-18,KR,희 림,037440,KRX,Buy,buy,희 림,10054.0,"10,054",,,,2014-03-18,5730.0,2026-06-10,4800.0,-16.230366,down,,,,,4.008667,298.452745,-314.683111,14850.0,159.162304,True,2021-04-23,4578,6452,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 휴스틸.md",smic,company,archive,2008-10-11,2013-09-18,KR,휴스틸,005010,KRX,Buy,buy,휴스틸,21982.0,"21,982",16250.0,"16,250원",,2014-03-18,3568.0,2026-06-10,4655.0,30.465247,up,,,,,16.229713,298.452745,-267.987498,8210.0,130.100897,False,,,6451,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 텔레칩스.md",smic,company,archive,2008-10-17,2013-09-18,KR,텔레칩스,054450,KRX,Buy,buy,텔레칩스,9538.0,"9,538",,,,2014-03-18,2711.0,2026-06-10,11990.0,342.272224,up,,,,,-24.968711,298.452745,43.819479,38550.0,1321.984508,True,2016-07-18,2831,6445,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 슈프리마.md",smic,company,archive,2008-10-18,2013-09-18,KR,슈프리마,094840,KRX,Buy,buy,슈프리마,41139.0,"41,139",,,,2014-03-18,14969.0,2026-06-10,10000.0,-33.19527,down,,,,,46.842878,298.452745,-331.648015,20613.0,37.704589,False,,,6444,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 웅진씽크빅.md",smic,company,archive,2008-10-31,2013-09-18,KR,웅진씽크빅,095720,KRX,Hold,soft_buy,웅진씽크빅,16450.0,"₩16,450",,,,2014-03-18,10621.0,2026-06-10,1299.0,-87.769513,down,,,,,-49.218139,298.452745,-386.222258,25460.0,139.713775,True,2015-04-06,2348,6431,veteran,,,,,
data\markdown\smic\2013-09-18_smic-4955.md,smic,company,archive,2008-11-06,2013-09-18,KR,에스원,012750,KRX,Buy,buy,에스원,65800.0,"₩65,800",,,,2014-03-18,87500.0,2026-06-10,71600.0,-18.171429,down,,,,,-0.693481,298.452745,-316.624173,116500.0,33.142857,True,2014-03-18,1958,6425,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, S-Oil.md",smic,company,archive,2008-11-07,2013-09-18,KR,S-Oil,010950,KRX,Buy,buy,S-Oil,77349.0,"77,349",,,,2014-03-18,63500.0,2026-06-10,110800.0,74.488189,up,,,,,33.493976,298.452745,-223.964556,177100.0,178.897638,True,2015-04-16,2351,6424,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, LS산전.md",smic,company,archive,2008-11-14,2013-09-18,KR,LS산전,010950,KRX,Buy,buy,LS산전,39649.0,"39,649",,,,2014-03-18,63500.0,2026-06-10,110800.0,74.488189,up,,,,,33.493976,298.452745,-223.964556,177100.0,178.897638,True,2014-03-18,1950,6417,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 리노공업.md",smic,company,archive,2008-11-15,2013-09-18,KR,리노공업,058470,KRX,Buy,buy,리노공업,18200.0,"₩18,200",,,,2014-03-18,5326.0,2026-06-10,93000.0,1646.150958,up,,,,,54.228856,298.452745,1347.698213,129000.0,2322.08036,True,2020-02-17,4111,6416,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 나우콤.md",smic,company,archive,2009-04-03,2013-09-18,KR,그러니까,012300,KRX,Sell,sell,그러니까,3789.0,"3,789",,,,,,,,,,,,,,,,,,,,,,6277,veteran,missing_market_prices,,,,
"data\markdown\smic\2013-09-18_Equity Research, 경인양행.md",smic,company,archive,2009-04-04,2013-09-18,KR,,012610,KRX,Buy,buy,012610,20887.0,"20,887",,,,2014-03-18,4245.0,2026-06-10,3985.0,-6.124853,down,,,,,-18.25641,298.452745,-304.577598,11000.0,159.128386,False,,,6276,veteran,,,ocr_fallback,,
"data\markdown\smic\2013-09-18_Equity Research, 고영테크놀러지.md",smic,company,archive,2009-04-04,2013-09-18,KR,고영테크놀러지,098460,KRX,Buy,buy,고영테크놀러지,13100.0,"13,100",,,,2014-03-18,3976.0,2026-06-10,30950.0,678.420523,up,,,,,35.152838,298.452745,379.967778,45000.0,1031.790744,True,2017-07-20,3029,6276,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 호텔신라.md",smic,company,archive,2009-04-11,2013-09-18,KR,호텔신라,008770,KRX,Buy,buy,호텔신라,20150.0,"20,150",,,,2014-03-18,88100.0,2026-06-10,56100.0,-36.322361,down,,,,,25.784753,298.452745,-334.775106,143000.0,62.315551,True,2014-03-18,1802,6269,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 아트라스BX.md",smic,company,archive,2009-04-17,2013-09-18,KR,아트라스BBXXBX,023890,KRX,Buy,buy,아트라스BBXXBX,29133.0,"29,133",19200.0,,51.7344,2009-04-17,19200.0,2021-04-16,62200.0,223.958333,up,-2.604167,-19.53125,-11.197917,-16.40625,0.0,140.678706,83.279628,75200.0,291.666667,True,2011-01-27,650,6263,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 청담러닝.md",smic,company,archive,2009-04-17,2013-09-18,KR,청담러닝,096235,KRX,Buy,buy,청담러닝,29400.0,"29,400",,,,,,,,,,,,,,,,,,,,,,6263,veteran,missing_market_prices,,,,
"data\markdown\smic\2013-09-18_Equity Research, 태경산업.md",smic,company,archive,2009-04-23,2013-09-18,KR,태경산업,015890,KRX,Buy,buy,태경산업,7081.0,7.081,,,,2014-03-18,4785.0,2026-06-10,4640.0,-3.030303,down,,,,,-6.262626,298.452745,-301.483048,11600.0,142.424242,True,2015-06-23,2252,6257,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 바이오스페이스.md",smic,company,archive,2009-05-09,2013-09-18,KR,바이오스페이스,041830,KRX,Sell,sell,바이오스페이스,7250.0,"7,250",7450.0,"7,450원",,2014-03-18,9830.0,2026-06-10,45650.0,364.39471,up,,,,,39.389313,298.452745,65.941965,59600.0,506.307223,True,2014-03-18,1774,6241,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 케이피에프.md",smic,company,archive,2009-05-21,2013-09-18,KR,케이피에프,024880,KRX,Buy,buy,케이피에프,10050.0,"10,050",,,,2014-03-18,6580.0,2026-06-10,4165.0,-36.702128,down,,,,,-20.057582,298.452745,-335.154872,10750.0,63.37386,True,2022-08-11,4830,6229,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 한솔제지.md",smic,company,archive,2009-10-16,2013-09-18,KR,한솔제지,004150,KRX,Buy,buy,한솔제지,14642.0,"14,642원",12450.0,"12,450원",18.0,2014-03-18,7672.0,2026-06-10,3405.0,-55.617831,down,,,,,10.194175,298.452745,-354.070576,11952.0,55.787278,False,,,6081,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 경농.md",smic,company,archive,2009-10-23,2013-09-18,KR,경농,002100,KRX,Buy,buy,경농,9034.0,"9,034원",4170.0,"4,170원",117.0,2014-03-18,4545.0,2026-06-10,9000.0,98.019802,up,,,,,-3.329753,298.452745,-200.432943,24350.0,435.753575,True,2018-05-02,3113,6074,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 농심.md",smic,company,archive,2009-10-23,2013-09-18,KR,,004370,KRX,Hold,soft_buy,004370,278986.0,"278,986원",242000.0,"242,000원",,2014-03-18,312000.0,2026-06-10,362500.0,16.185897,up,,,,,-16.184971,298.452745,-282.266847,599000.0,91.987179,True,2014-03-18,1607,6074,veteran,,,ocr_fallback,,
"data\markdown\smic\2013-09-18_Equity Research, Victek.md",smic,company,archive,2009-10-23,2013-09-18,KR,Victek,065450,KRX,Buy,buy,Victek,3267.0,"3,267원",2470.0,"2,470원",32.0,2014-03-18,1665.0,2026-06-10,3450.0,107.207207,up,,,,,-1.988636,298.452745,-191.245538,14850.0,791.891892,True,2016-02-11,2302,6074,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 현대차.md",smic,company,archive,2009-11-06,2013-09-18,KR,현대차,005380,KRX,Hold,soft_buy,현대차,92746.0,"92,746원",104500.0,"104,500원",-11.0,2014-03-18,235000.0,2026-06-10,602000.0,156.170213,up,,,,,103.035413,298.452745,-142.282532,783000.0,233.191489,True,2014-03-18,1593,6060,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 동국S&C.md",smic,company,archive,2009-11-14,2013-09-18,KR,동국S&C,100130,KRX,Buy,buy,동국S&C,16523.0,"16,523원",10850.0,"10,850원",52.0,2014-03-18,4280.0,2026-06-10,1521.0,-64.462617,down,,,,,-25.441176,298.452745,-362.915362,11250.0,162.850467,False,,,6052,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 제이엔케이히터.md",smic,company,archive,2011-01-31,2013-09-18,KR,제이엔케이히터,126880,KRX,Buy,buy,제이엔케이히터,23400.0,"23,400원",18200.0,"18,200원",28.5,2014-03-18,5391.0,2026-06-10,2975.0,-44.815433,down,,,,,-22.32376,298.452745,-343.268178,10800.0,100.33389,False,,,5609,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, LG유플러스.md",smic,company,archive,2011-10-07,2013-09-18,KR,LG유플러스,032640,KRX,Buy,buy,LG유플러스,8093.78,8093.78원,6370.0,6370원,27.06,2014-03-18,10250.0,2026-06-10,14730.0,43.707317,up,,,,,0.067935,298.452745,-254.745428,18800.0,83.414634,True,2014-03-18,893,5360,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 계양전기.md",smic,company,archive,2011-10-21,2013-09-18,KR,계양전기,012200,KRX,Buy,buy,계양전기,3800.0,3800원,2845.0,2845원,33.0,2014-03-18,1841.0,2026-06-10,5860.0,218.305269,up,,,,,-11.613876,298.452745,-80.147476,14270.0,675.122216,True,2016-05-31,1684,5346,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 멜파스.md",smic,company,archive,2011-11-04,2013-09-18,KR,멜파스,096640,KRX,Buy,buy,멜파스,39200.0,39200원,30826.0,30000원,27.1654,2011-11-04,30826.0,2023-07-14,151.0,-99.510154,down,-0.165445,-24.998378,-31.833517,-25.666645,0.0,36.293631,-135.803784,33909.0,10.001298,False,,,5332,veteran,,,,,
"data\markdown\smic\2013-09-18_Equity Research, 에스원.md",smic,company,archive,2011-11-18,2013-09-18,KR,에스원,012750,KRX,Buy,buy,에스원,69600.0,69600원,56500.0,56500원,23.0,2014-03-18,87500.0,2026-06-10,71600.0,-18.171429,down,,,,,-0.693481,298.452745,-316.624173,116500.0,33.142857,True,2014-03-18,851,5318,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 이수페타시스.md",smic,company,archive,2012-04-06,2013-09-19,KR,이수페타시스,007660,KRX,Buy,buy,이수페타시스,6240.0,"6,240원",4925.0,"4,925원",27.0,2014-03-18,4601.0,2026-06-10,113000.0,2355.987829,up,,,,,-5.201342,298.452745,2057.535084,164400.0,3473.136275,True,2015-05-22,1141,5178,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 현대위아.md",smic,company,archive,2012-04-06,2013-09-19,KR,현대위아,011210,KRX,Buy,buy,현대위아,181043.0,"181,043원",151000.0,"151,000원",21.0,2014-03-18,165500.0,2026-06-10,72600.0,-56.132931,down,,,,,-4.095112,298.452745,-354.585675,234000.0,41.389728,True,2014-05-15,769,5178,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 후성.md",smic,company,archive,2012-04-06,2013-09-19,KR,후성,093370,KRX,Buy,buy,후성,8800.0,"8,800원",6550.0,"6,550원",35.0,2014-03-18,3739.0,2026-06-10,16240.0,334.340733,up,,,,,115.670651,298.452745,35.887988,26807.0,616.956405,True,2017-06-07,1888,5178,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 원익머트리얼즈.md",smic,company,archive,2012-04-06,2013-09-19,KR,원익머트리얼즈,104830,KRX,Buy,buy,원익머트리얼즈,55600.0,"55,600원",41700.0,"41,700원",33.0,2014-03-18,19675.0,2026-06-10,40000.0,103.303685,up,,,,,29.449838,298.452745,-195.14906,56100.0,185.133418,True,2026-04-24,5131,5178,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 한글과컴퓨터.md",smic,company,archive,2012-04-07,2013-09-19,KR,한글과 컴퓨터,030520,KRX,Buy,buy,한글과 컴퓨터,16405.0,"16,405원",12150.0,"12,150원",35.0,2014-03-18,25050.0,2026-06-10,19250.0,-23.153693,down,,,,,-16.122004,298.452745,-321.606437,38450.0,53.493014,True,2014-03-18,710,5177,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, SM엔터테인먼트.md",smic,company,archive,2012-04-20,2013-09-19,KR,에스엠,041510,KRX,Buy,buy,에스엠,51700.0,"51,700",40900.0,"40,900",26.0,2014-03-18,51000.0,2026-06-10,73300.0,43.72549,up,,,,,-45.703704,298.452745,-254.727255,161200.0,216.078431,True,2014-05-09,749,5164,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, KAI 한국항공우주.md",smic,company,archive,2012-04-20,2013-09-19,KR,한국항공우주,047810,KRX,Buy,buy,한국항공우주,38900.0,"38,900원",31150.0,"31,150원",25.0,2014-03-18,33800.0,2026-06-10,137600.0,307.100592,up,,,,,20.27972,298.452745,8.647847,215500.0,537.573964,True,2014-09-04,867,5164,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 코텍.md",smic,company,archive,2012-04-20,2013-09-19,KR,코텍,052330,KRX,Buy,buy,코텍,16353.0,"16,353원",10700.0,"10,700원",53.0,2014-03-18,13032.0,2026-06-10,11250.0,-13.674033,down,,,,,24.722838,298.452745,-312.126778,19550.0,50.015347,True,2017-11-13,2033,5164,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 현대백화점.md",smic,company,archive,2012-04-20,2013-09-19,KR,현대백화점,069960,KRX,Buy,buy,현대백화점,211341.0,"211,341원",173500.0,"173,500원",22.0,2014-03-18,140500.0,2026-06-10,170900.0,21.637011,up,,,,,92.889391,298.452745,-276.815734,180000.0,28.113879,False,,,5164,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 쎌바이오텍.md",smic,company,archive,2012-05-04,2013-09-19,KR,쎌바이오텍,049960,KRX,Buy,buy,쎌바이오텍,9960.0,"9,960원",6660.0,"6,660원",50.0,2014-03-18,27850.0,2026-06-10,16140.0,-42.046679,down,,,,,23.112128,298.452745,-340.499423,73300.0,163.195691,True,2014-03-18,683,5150,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 바이오톡스텍.md",smic,company,archive,2012-05-04,2013-09-19,KR,바이오톡스텍,086040,KRX,Buy,buy,바이오톡스텍,8388.0,"8,388원",5910.0,"5,910원",42.0,2014-03-18,4105.0,2026-06-10,2400.0,-41.534714,down,,,,,-14.742451,298.452745,-339.987459,23600.0,474.908648,True,2015-07-24,1176,5150,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, CJ 제일제당.md",smic,company,archive,2012-05-04,2013-09-19,KR,CJ제일제당,097950,KRX,Buy,buy,CJ제일제당,469000.0,"469,000원",370000.0,"370,000원",27.0,2014-03-18,273000.0,2026-06-10,194600.0,-28.717949,down,,,,,-6.442308,298.452745,-327.170694,498500.0,82.600733,True,2015-05-11,1102,5150,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 골프존.md",smic,company,archive,2012-05-04,2013-09-19,KR,골프존,121440,KRX,Buy,buy,골프존,87400.0,"87,400원",67000.0,"67,000원",31.0,2014-03-18,10172.0,2026-06-10,4645.0,-54.335431,down,,,,,-6.820461,298.452745,-352.788175,17000.0,67.125442,False,,,5150,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, SJM.md",smic,company,archive,2012-05-05,2013-09-19,KR,SJM,123700,KRX,Buy,buy,SJM,11690.0,"11,690원",7180.0,"7,180원",63.0,2014-03-18,10150.0,2026-06-10,3220.0,-68.275862,down,,,,,-14.24767,298.452745,-366.728607,10550.0,3.940887,False,,,5149,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 넥센타이어.md",smic,company,archive,2012-05-18,2013-09-19,KR,넥센타이어,002350,KRX,Buy,buy,넥센타이어,25000.0,"25,000원",17950.0,"17,950원",39.0,2014-03-18,14400.0,2026-06-10,6920.0,-51.944444,down,,,,,-8.10093,298.452745,-350.397189,17650.0,22.569444,False,,,5136,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 리드코프.md",smic,company,archive,2012-05-18,2013-09-19,KR,리드코프,012700,KRX,Buy,buy,리드코프,6920.0,"6,920원",4575.0,"4,575원",51.0,2014-03-18,8530.0,2026-06-10,2790.0,-67.291911,down,,,,,-25.201072,298.452745,-365.744656,18200.0,113.364596,True,2014-03-18,669,5136,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 한국기업평가.md",smic,company,archive,2012-05-18,2013-09-19,KR,한국기업평가,034950,KRX,Buy,buy,한국기업평가,35738.0,"35,738원",27550.0,"27,550원",29.72,2014-03-18,37150.0,2026-06-10,100700.0,171.063257,up,,,,,1.409869,298.452745,-127.389488,118500.0,218.97712,True,2014-03-18,669,5136,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 리노공업.md",smic,company,archive,2012-05-18,2013-09-19,KR,리노공업,058470,KRX,Buy,buy,리노공업,26450.0,26450원,21000.0,"21,000원",26.0,2014-03-18,5326.0,2026-06-10,93000.0,1646.150958,up,,,,,54.228856,298.452745,1347.698213,129000.0,2322.08036,True,2020-07-22,2987,5136,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 씨티씨바이오.md",smic,company,archive,2012-05-18,2013-09-19,KR,씨티씨바이오,060590,KRX,Buy,buy,씨티씨바이오,12600.0,"12,600원",10400.0,"10,400원",,2014-03-18,18200.0,2026-06-10,3130.0,-82.802198,down,,,,,-32.324324,298.452745,-381.254943,28400.0,56.043956,True,2014-03-18,669,5136,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, MDS테크놀로지.md",smic,company,archive,2012-05-25,2013-09-19,KR,MDS테크놀로지,086960,KRX,Buy,buy,MDS테크놀로지,18950.0,"18,950원",13450.0,"13,450원",41.0,2014-03-18,4916.0,2026-06-10,2505.0,-49.043938,down,,,,,-22.923077,298.452745,-347.496683,9696.0,97.233523,False,,,5129,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 웅진케미칼.md",smic,company,archive,2012-10-12,2013-09-19,KR,웅진케미칼,008000,KRX,Hold,soft_buy,웅진케미칼,734.0,734원,5740.0,573원,-87.2125,2012-10-12,5740.0,2018-03-19,19950.0,247.560976,up,6.271777,34.843206,50.696864,75.958188,0.0,28.023649,219.537326,27500.0,379.094077,True,2012-10-15,3,4989,veteran,,,,,
"data\markdown\smic\2013-10-16_Equity Research, 와이솔.md",smic,company,archive,2012-10-12,2013-10-16,KR,와이솔,122990,KRX,Buy,buy,와이솔,15594.0,"15,594",11950.0,"11,950",30.0,2014-03-18,8649.0,2026-06-10,6860.0,-20.684472,down,,,,,19.512195,298.452745,-319.137217,20600.0,138.177824,True,2016-04-08,1274,4989,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 코라오홀딩스.md",smic,company,archive,2012-10-12,2013-09-19,KR,코라오홀딩스,900140,KRX,Buy,buy,코라오홀딩스,35900.0,"35,900원",20950.0,"20,950원",71.31,2014-03-18,13271.0,2026-06-10,1419.0,-89.307513,down,,,,,-11.3125,298.452745,-387.760257,15063.0,13.503127,False,,,4989,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 서흥캅셀.md",smic,company,archive,2012-10-13,2013-09-19,KR,서흥캅셀,008490,KRX,Buy,buy,서흥캅셀,25706.0,"25,706원",19850.0,"19,850원",29.0,2014-03-18,38450.0,2026-06-10,18000.0,-53.185956,down,,,,,-16.859122,298.452745,-351.638701,61900.0,60.988296,True,2014-03-18,521,4988,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 고려아연.md",smic,company,archive,2012-11-02,2013-09-19,KR,고려아연,010130,KRX,Buy,buy,고려아연,499300.0,"499,300원",438000.0,"438,000원",14.0,2014-03-18,340000.0,2026-06-10,1186000.0,248.823529,up,,,,,-9.878419,298.452745,-49.629215,2407000.0,607.941176,True,2015-05-06,915,4968,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, LG디스플레이.md",smic,company,archive,2012-11-03,2013-09-19,KR,LG디스플레이,034220,KRX,Buy,buy,LG디스플레이,48900.0,"48,900원",34350.0,"34,350원",42.5,2014-03-18,23477.0,2026-06-10,12910.0,-45.01001,down,,,,,9.314141,298.452745,-343.462755,36602.0,55.90578,False,,,4967,veteran,,,,,
"data\markdown\smic\2013-09-19_Equity Research, 유아이디.md",smic,company,archive,2012-11-03,2013-09-19,KR,유아이디,069330,KRX,Buy,buy,유아이디,11942.0,"11,942원",8780.0,"8,780원",36.0,2014-03-18,20500.0,2026-06-10,780.0,-96.195122,down,,,,,-31.156222,298.452745,-394.647867,23000.0,12.195122,True,2014-03-18,500,4967,veteran,,,,,
